"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode"
"H50MQ","114","summer22","asynch","Which shift(s) start at 11 am?",1,"CF",FALSE,35.411,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"AK",FALSE,15.84,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) begin when C ends?",3,"OJ",FALSE,12.109,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"B",FALSE,11.735,1,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,15.61,1,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,12.585,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,12.653,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,9.489,1,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,10.8,1,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,6.057,1,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,11.048,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"",FALSE,3.826,0,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"HL",FALSE,23.246,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Which shift(s) end at 3pm?",14,"OX",FALSE,18.199,2,"Orth-Sparse","online-replication"
"H50MQ","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,13.999,2,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,29.483,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.075,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,19.851,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,8.258,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"E",FALSE,124.233,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.066,2,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,13.26,2,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,43.765,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,13.45,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,22.397,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,21.218,2,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.145,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,25.997,2,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,64.209,1,"Orth-Sparse","online-replication"
"NKZHC","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,73.213,2,"Orth-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,13.109,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,8.868,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,11.339,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) end at 4 pm?",4,"K",FALSE,14.216,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,10.546,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,15.777,2,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BDFIJMNOZX",FALSE,40.594,10,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,21.991,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,17.175,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) end at the same time as F?",10,"",FALSE,0.618,0,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.163,2,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.72,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which 2 shifts end when Z begins?",13,"DN",FALSE,15.96,2,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,8.382,1,"Tri-Sparse","online-replication"
"ACYOW","113","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,19.242,2,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,10.843,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) start at the same time as D?",2,"JK",FALSE,16.436,2,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,19.265,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) end at 4 pm?",4,"B",FALSE,12.991,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,22.881,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,12.534,2,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,15.433,2,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"L",FALSE,20.573,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"K",FALSE,1.804,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,5.072,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,13.033,2,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,9.322,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which 2 shifts end when Z begins?",13,"",FALSE,13.851,0,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,13.16,1,"Tri-Sparse","online-replication"
"UGHBL","113","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"H",FALSE,3.17,1,"Tri-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,15.304,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,12.076,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,39.678,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"FU",FALSE,53.626,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,28.456,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,5.403,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,15.818,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"CG",FALSE,32.163,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,40.464,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"J",FALSE,10.773,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.056,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,11.947,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"EX",FALSE,43.032,2,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,23.299,1,"Orth-Sparse","online-replication"
"9Y8G1","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"B",FALSE,39.479,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,47.736,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,16.306,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,34.208,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,68.248,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,61.806,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,10.032,2,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,23.234,2,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,100.021,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,3.016,0,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,94.46,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,12.884,2,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,11.592,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,29.572,2,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,30.451,1,"Orth-Sparse","online-replication"
"X2SF6","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,61.422,2,"Orth-Sparse","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,21.366,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.285,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,27.129,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,84.32,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,63.267,0,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,14.356,2,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,35.543,2,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,77.801,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,31.479,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) end at the same time as F?",10,"",FALSE,130.098,0,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,12.482,2,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.393,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,41.475,2,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,71.547,1,"Orth-Grid","online-replication"
"A0KHZ","115","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,86.983,2,"Orth-Grid","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,34.783,1,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.933,1,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) begin when C ends?",3,"AUB",FALSE,40.125,3,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) end at 4 pm?",4,"",FALSE,35.185,0,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,20.117,0,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,45.768,2,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,61.211,2,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"F",FALSE,96.261,1,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,85.097,1,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) end at the same time as F?",10,"BJ",FALSE,35.005,2,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,76.14,2,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.227,1,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which 2 shifts end when Z begins?",13,"",FALSE,109.575,0,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Which shift(s) end at 3pm?",14,"BE",FALSE,534.658,2,"Orth-Sparse","online-replication"
"L3U0P","114","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,130.653,1,"Orth-Sparse","online-replication"
