"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s","condition","pretty_condition"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.26845,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",12.571,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.36546666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I,J",65.678,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.07993333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",41.783,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",11.5650666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",328.98,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",11.7870833333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",13.015,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",11.8597333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.141,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",15.4627333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",215.983,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",16.22015,"Which shift(s) end at 3pm?","endtime","14","FALSE","F,X",45.129,"1113","cross"
"TGCCQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",18.6202833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F",143.89,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.83976666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",49.467,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.2451,"Which shift(s) start at the same time as D?","starts","2","FALSE","K,D",24.223,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.53078333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",17.053,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.71596666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",11.022,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.21938333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",30.116,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",3.39823333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.407,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.94213333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",32.54,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.4574,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",30.827,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.41538333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E,I",57.391,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.72083333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",18.224,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.9133,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",11.459,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.04895,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",8.051,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.20856666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",9.488,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.54341666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B,X",20.002,"1113","cross"
"9NOEY","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.83326666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",17.302,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.941766666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",13.921,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.10225,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.522,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.47303333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",22.133,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.04656666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",34.304,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.73865,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",41.216,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",2.97893333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.505,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.36851666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",23.278,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.99401666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",37.422,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",4.32493333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",19.752,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.72201666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",23.718,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.83041666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.399,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.91598333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.769,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.4204,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",30.163,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.83763333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",24.928,"1113","cross"
"637XQ","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.22621666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",23.211,"1113","cross"
"GLOTN","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.332883333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",7.279,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.49105,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",9.368,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.62225,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",7.755,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.88045,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",15.369,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.3018,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",25.172,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",1.44091666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.117,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",1.66935,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",13.603,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",1.86843333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",11.836,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",2.07996666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",12.586,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.34058333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",15.453,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.42996666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",5.238,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.49966666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.078,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",2.66805,"Which 2 shifts end when Z begins?","meets","13","FALSE","E,X",9.996,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.98681666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",19.022,"1112","arrow"
"GLOTN","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.4301,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",26.494,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.8171,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",5.269,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",0.92925,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",6.629,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.12451666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",11.614,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.13545,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",60.555,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",3.6477,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",90.444,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",3.77701666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",6.124,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",4.11975,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",20.46,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",4.51358333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",23.524,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",6.04576666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","K",91.841,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.01156666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",57.694,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.18743333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.447,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.2714,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.934,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",7.57576666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",18.162,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",8.06965,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",29.533,"1112","arrow"
"GMMOE","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",14.6906666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",397.163,"1112","arrow"
"9UWCZ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.392216666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",4.893,"1113","cross"
"9UWCZ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.513866666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.185,"1113","cross"
"9UWCZ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.601133333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","",5.121,"1113","cross"
"9UWCZ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.779533333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",10.581,"1113","cross"
"9UWCZ","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.922133333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",8.443,"1113","cross"
"9UWCZ","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",1.0392,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",5.331,"1113","cross"
