"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"CK5DF","lab-synch","Orth-Isosceles",9,-8.5,"ORTH","isosceles"
"CK5DF","lab-synch","Orth-Isosceles",10,-9.5,"ORTH","isosceles"
"CK5DF","lab-synch","Orth-Isosceles",11,-10.5,"ORTH","isosceles"
"CK5DF","lab-synch","Orth-Isosceles",12,-11.5,"ORTH","isosceles"
"CK5DF","lab-synch","Orth-Isosceles",13,-12.5,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",12,-12,"ORTH","isosceles"
"9BBMD","lab-synch","Orth-Isosceles",13,-13,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",5,-5,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",6,-6,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",7,-7,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",8,-8,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",9,-9,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",10,-10,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",11,-11,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",12,-11.5,"ORTH","isosceles"
"UX4QZ","lab-synch","Orth-Isosceles",13,-12.5,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",2,2,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",3,3,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",4,4,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",5,5,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",6,6,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",7,7,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",8,8,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",9,9,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",10,10,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",11,11,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",12,12,"ORTH","isosceles"
"GQ35Z","lab-synch","Orth-Isosceles",13,13,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",1,1,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",2,2,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",3,3,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",4,4,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",5,5,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",6,6,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",7,6,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",8,7,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",9,8,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",10,9,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",11,10,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",12,11,"ORTH","isosceles"
"WKBNA","lab-synch","Orth-Isosceles",13,12,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",1,0.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",2,1,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",3,0.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",4,1.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",5,2.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",6,3.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",7,4.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",8,5.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",9,6.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",10,7.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",11,8.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",12,9.5,"ORTH","isosceles"
"F3GZE","lab-synch","Orth-Isosceles",13,9,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",4,-3.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",5,-4.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",6,-5.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",7,-6.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",8,-6,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",9,-7,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",10,-8,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",11,-8.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",12,-9.5,"ORTH","isosceles"
"X9PTQ","lab-synch","Orth-Isosceles",13,-10.5,"ORTH","isosceles"
"5GELG","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",3,-2,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",4,-2.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",5,-1.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",6,-2.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",7,-3.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",8,-4.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",9,-5.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",10,-6.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",11,-7.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",12,-8.5,"TRI","isosceles"
"5GELG","lab-synch","Tri-Isosceles",13,-9.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",5,-4.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",6,-5.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",7,-6.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",8,-7.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",9,-8.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",10,-9.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",11,-10.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",12,-11.5,"TRI","isosceles"
"FJV2A","lab-synch","Tri-Isosceles",13,-12.5,"TRI","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",4,-4,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",5,-4,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",6,-5,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",7,-6,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",8,-5,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",9,-6,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",10,-7,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",11,-8,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",12,-9,"ORTH","isosceles"
"J1JP6","lab-synch","Orth-Isosceles",13,-10,"ORTH","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",1,0,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",2,-1,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",3,-2,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",4,-3,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",5,-3.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",6,-4.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",7,-5.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",8,-6.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",9,-7.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",10,-8.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",11,-9.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",12,-9.5,"TRI","isosceles"
"ELUPZ","lab-synch","Tri-Isosceles",13,-10.5,"TRI","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",1,-1,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",2,-2,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",3,-3,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",4,-3.5,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",5,-4,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",6,-5,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",7,-6,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",8,-7,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",9,-8,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",10,-9,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",11,-10,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",12,-11,"ORTH","isosceles"
"6Y93F","lab-synch","Orth-Isosceles",13,-12,"ORTH","isosceles"
"93XU7","lab-synch","Tri-Isosceles",1,0.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",2,1,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",3,0.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",4,1,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",5,1.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",6,0.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",7,0,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",8,-0.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",9,-1.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",10,-2.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",11,-3,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",12,-3.5,"TRI","isosceles"
"93XU7","lab-synch","Tri-Isosceles",13,-2.5,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",5,-5,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",6,-6,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",7,-7,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",8,-8,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",9,-9,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",10,-10,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",11,-11,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",12,-12,"TRI","isosceles"
"DK1EM","lab-synch","Tri-Isosceles",13,-13,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",4,-4,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",5,-5,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",6,-6,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",7,-7,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",8,-8,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",9,-9,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",10,-10,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",11,-11,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",12,-11,"TRI","isosceles"
"8FE87","lab-synch","Tri-Isosceles",13,-12,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",3,-1.5,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",4,-2,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",5,-3,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",6,-4,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",7,-5,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",8,-6,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",9,-7,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",10,-8,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",11,-9,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",12,-10,"TRI","isosceles"
"CSU5Z","lab-synch","Tri-Isosceles",13,-11,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",4,-2.5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",5,-2,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",6,-2.5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",7,-3.5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",8,-4.5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",9,-5.5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",10,-5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",11,-6,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",12,-5,"TRI","isosceles"
"SQ6AK","lab-synch","Tri-Isosceles",13,-5.5,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",1,1,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",2,2,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",3,1.5,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",4,2.5,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",5,2,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",6,3,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",7,4,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",8,5,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",9,6,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",10,7,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",11,8,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",12,9,"TRI","isosceles"
"0CR6Z","lab-synch","Tri-Isosceles",13,10,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",1,-1,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",2,-2,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",3,-3,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",4,-3,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",5,-4,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",6,-5,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",7,-6,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",8,-7,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",9,-8,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",10,-9,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",11,-10,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",12,-11,"TRI","isosceles"
"X2QZK","lab-synch","Tri-Isosceles",13,-12,"TRI","isosceles"
"CKQ8J","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",4,-3.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",5,-4,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",6,-5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",7,-6,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",8,-5.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",9,-6.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",10,-7.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",11,-8.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",12,-9.5,"ORTH","equilateral"
"CKQ8J","asynch","Orth-Equilateral",13,-10.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",5,-3.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",6,-4.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",7,-5.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",8,-6.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",9,-7.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",10,-8.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",11,-9.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",12,-10.5,"ORTH","equilateral"
"82VVD","asynch","Orth-Equilateral",13,-11.5,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"5J3H6","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",1,1,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",2,2,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",3,2.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",4,3,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",5,3.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",6,4.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",7,4,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",8,4.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",9,5.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",10,6,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",11,5.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",12,6.5,"ORTH","equilateral"
"M6Y4Z","asynch","Orth-Equilateral",13,5.5,"ORTH","equilateral"
"F7Q5V","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",5,-5,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",6,-6,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",7,-7,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",8,-6.5,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",9,-7,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",10,-6.5,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",11,-7.5,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",12,-8.5,"TRI","equilateral"
"F7Q5V","asynch","Tri-Equilateral",13,-9.5,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",1,1,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",2,2,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",3,3,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",4,3.5,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",5,3,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",6,4,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",7,5,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",8,6,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",9,7,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",10,8,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",11,9,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",12,10,"TRI","equilateral"
"V82NP","asynch","Tri-Equilateral",13,11,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",3,-1.5,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",4,-2,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",5,-1,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",6,-2,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",7,-2.5,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",8,-3,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",9,-4,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",10,-5,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",11,-5.5,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",12,-6,"TRI","equilateral"
"REWC9","asynch","Tri-Equilateral",13,-5,"TRI","equilateral"
"GN4BR","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",6,-2.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",8,-2.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",9,-3.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",10,-3,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",11,-4,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",12,-4.5,"ORTH","equilateral"
"GN4BR","asynch","Orth-Equilateral",13,-3.5,"ORTH","equilateral"
"R1T02","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",2,-1,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",3,-2,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",4,-3,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",5,-3.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",6,-4.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",7,-5.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",8,-6.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",9,-7.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",10,-8.5,"TRI","equilateral"
"R1T02","asynch","Tri-Equilateral",11,-9,"TRI","equilateral"
