"block","answer","correct","scaffold","question","scenario","graph","condition","session","experiment","subject","time_elapsed","trial_index","rt","rt_sec","q_order","score","order","pretty_condition","q","study"
"triangular_testing","81",0,"none","finishes","longmire","triangular","0","alfa","reverse","1TL49",341623,11,51190,51,7,"0","TM-First","control","7","SGC2"
"triangular_testing","GO",1,"none","contain+duration","longmire","triangular","0","alfa","reverse","1TL49",357330,12,14424,14,8,"1","TM-First","control","8","SGC2"
"triangular_testing","92",0,"none","starts","longmire","triangular","0","alfa","reverse","1TL49",391258,13,32650,33,9,"0","TM-First","control","9","SGC2"
"triangular_testing","CEGIJKLO",0,"none","start+duration","longmire","triangular","0","alfa","reverse","1TL49",416796,14,24256,24,10,"0","TM-First","control","10","SGC2"
"triangular_testing","BF",0,"none","during+overlap","longmire","triangular","0","alfa","reverse","1TL49",447284,15,29206,29,11,"0","TM-First","control","11","SGC2"
"triangular_testing","G",0,"none","meets","longmire","triangular","0","alfa","reverse","1TL49",472605,16,24031,24,12,"0","TM-First","control","12","SGC2"
"triangular_testing","C",1,"none","starts+finishes","longmire","triangular","0","alfa","reverse","1TL49",496543,17,22660,23,13,"1","TM-First","control","13","SGC2"
"triangular_testing","AM",0,"none","before+overlap","longmire","triangular","0","alfa","reverse","1TL49",509874,18,12052,12,14,"0","TM-First","control","14","SGC2"
"triangular_testing","KL",0,"none","during","longmire","triangular","0","alfa","reverse","1TL49",531903,19,20751,21,15,"0","TM-First","control","15","SGC2"
"linear_scaffolded","HO",1,NA,"start","axis","linear","0","alfa","reverse","1TL49",553403,21,16503,17,1,"1","TM-First","control","1","SGC2"
"linear_scaffolded","4",1,NA,"end","axis","linear","0","alfa","reverse","1TL49",562034,22,7346,7,2,"1","TM-First","control","2","SGC2"
"linear_scaffolded","AL",0,NA,"duration","axis","linear","0","alfa","reverse","1TL49",589706,23,26375,26,3,"0","TM-First","control","3","SGC2"
"linear_scaffolded","8",1,NA,"midpoint","axis","linear","0","alfa","reverse","1TL49",618084,24,27100,27,4,"1","TM-First","control","4","SGC2"
"linear_scaffolded","1",0,NA,"start+overlap","axis","linear","0","alfa","reverse","1TL49",632925,25,13400,13,5,"0","TM-First","control","5","SGC2"
"linear_testing","G",1,"none","starts+finishes","axis","linear","0","alfa","reverse","1TL49",643989,26,9786,10,6,"1","TM-First","control","6","SGC2"
"linear_testing","O",0,"none","during+overlap","axis","linear","0","alfa","reverse","1TL49",671145,27,25856,26,7,"0","TM-First","control","7","SGC2"
"linear_testing","CF",0,"none","overlap+overlap","axis","linear","0","alfa","reverse","1TL49",687153,28,14727,15,8,"0","TM-First","control","8","SGC2"
"linear_testing","6",1,"none","starts","axis","linear","0","alfa","reverse","1TL49",700488,29,12043,12,9,"1","TM-First","control","9","SGC2"
"linear_testing","FGO",0,"none","before+overlap","axis","linear","0","alfa","reverse","1TL49",742666,30,40880,41,10,"0","TM-First","control","10","SGC2"
"linear_testing","FMO",1,"none","during","axis","linear","0","alfa","reverse","1TL49",765739,31,21779,22,11,"1","TM-First","control","11","SGC2"
"linear_testing","ILM",0,"none","meets","axis","linear","0","alfa","reverse","1TL49",820331,32,53308,53,12,"0","TM-First","control","12","SGC2"
"linear_testing","GO",1,"none","finishes","axis","linear","0","alfa","reverse","1TL49",831628,33,10007,10,13,"1","TM-First","control","13","SGC2"
"linear_testing","9",1,"none","start+duration","axis","linear","0","alfa","reverse","1TL49",848175,34,15243,15,14,"1","TM-First","control","14","SGC2"
"linear_testing","DNO",0,"none","contain+duration","axis","linear","0","alfa","reverse","1TL49",869473,35,19998,20,15,"0","TM-First","control","15","SGC2"
"drawingTest","G3",0,"none","duration","jones","none","0","alfa","reverse","1TL49",1299178,38,75257,75,NA,"0","TM-First","control",NA,"SGC2"
"drawingTest","Chris",0,"none","overlap","jones","none","0","alfa","reverse","1TL49",1326187,39,25288,25,NA,"0","TM-First","control",NA,"SGC2"
"linear_scaffolded","AIK",0,"describe-how","start","longmire","linear","2","alfa","experiment","HF8PP",149799,5,12390,12,1,"0","LM-First","text:how","1","SGC2"
"linear_scaffolded","EG",0,"describe-how","end","longmire","linear","2","alfa","experiment","HF8PP",161293,6,10222,10,2,"0","LM-First","text:how","2","SGC2"
"linear_scaffolded","GO",1,"describe-how","duration","longmire","linear","2","alfa","experiment","HF8PP",180144,7,17565,18,3,"1","LM-First","text:how","3","SGC2"
"linear_scaffolded","1",1,"describe-how","midpoint","longmire","linear","2","alfa","experiment","HF8PP",194320,8,12830,13,4,"1","LM-First","text:how","4","SGC2"
"linear_scaffolded","A",1,"describe-how","start+overlap","longmire","linear","2","alfa","experiment","HF8PP",206305,9,10696,11,5,"1","LM-First","text:how","5","SGC2"
"linear_testing","B",0,"none","meets","longmire","linear","2","alfa","experiment","HF8PP",223296,10,15695,16,6,"0","LM-First","text:how","6","SGC2"
"linear_testing","45",1,"none","finishes","longmire","linear","2","alfa","experiment","HF8PP",250428,11,25835,26,7,"1","LM-First","text:how","7","SGC2"
"linear_testing","KL",1,"none","during+overlap","longmire","linear","2","alfa","experiment","HF8PP",287392,12,35682,36,8,"1","LM-First","text:how","8","SGC2"
"linear_testing","C",1,"none","starts+finishes","longmire","linear","2","alfa","experiment","HF8PP",300518,13,11847,12,9,"1","LM-First","text:how","9","SGC2"
"linear_testing","BCDFGHIJLO",0,"none","during","longmire","linear","2","alfa","experiment","HF8PP",369242,14,67439,67,10,"0","LM-First","text:how","10","SGC2"
"linear_testing","ABCDFI",1,"none","before+overlap","longmire","linear","2","alfa","experiment","HF8PP",399995,15,29289,29,11,"1","LM-First","text:how","11","SGC2"
"linear_testing","AMN",1,"none","overlap+overlap","longmire","linear","2","alfa","experiment","HF8PP",430587,16,29307,29,12,"1","LM-First","text:how","12","SGC2"
"linear_testing","ABDF",1,"none","start+duration","longmire","linear","2","alfa","experiment","HF8PP",452741,17,20883,21,13,"1","LM-First","text:how","13","SGC2"
"linear_testing","68",1,"none","starts","longmire","linear","2","alfa","experiment","HF8PP",486439,18,32375,32,14,"1","LM-First","text:how","14","SGC2"
"linear_testing","GO",1,"none","contain+duration","longmire","linear","2","alfa","experiment","HF8PP",505831,19,18119,18,15,"1","LM-First","text:how","15","SGC2"
"triangular_scaffolded","G",0,"describe-how","start","axis","triangular","2","alfa","experiment","HF8PP",529361,21,16019,16,1,"0","LM-First","text:how","1","SGC2"
"triangular_scaffolded","4",1,"describe-how","end","axis","triangular","2","alfa","experiment","HF8PP",598811,22,68156,68,2,"1","LM-First","text:how","2","SGC2"
"triangular_scaffolded","ACEFGHIKL",1,"describe-how","duration","axis","triangular","2","alfa","experiment","HF8PP",640137,23,39884,40,3,"1","LM-First","text:how","3","SGC2"
"triangular_scaffolded","8",1,"describe-how","midpoint","axis","triangular","2","alfa","experiment","HF8PP",664078,24,22663,23,4,"1","LM-First","text:how","4","SGC2"
"triangular_scaffolded","1",0,"describe-how","start+overlap","axis","triangular","2","alfa","experiment","HF8PP",682862,25,17498,17,5,"0","LM-First","text:how","5","SGC2"
"triangular_testing","DMNO",1,"none","contain+duration","axis","triangular","2","alfa","experiment","HF8PP",709040,26,24900,25,6,"1","LM-First","text:how","6","SGC2"
"triangular_testing","9",1,"none","start+duration","axis","triangular","2","alfa","experiment","HF8PP",736448,27,26078,26,7,"1","LM-First","text:how","7","SGC2"
"triangular_testing","6",1,"none","starts","axis","triangular","2","alfa","experiment","HF8PP",752961,28,15235,15,8,"1","LM-First","text:how","8","SGC2"
"triangular_testing","FGHLMO",0,"none","before+overlap","axis","triangular","2","alfa","experiment","HF8PP",799595,29,45331,45,9,"0","LM-First","text:how","9","SGC2"
"triangular_testing","G",1,"none","meets","axis","triangular","2","alfa","experiment","HF8PP",830261,30,29370,29,10,"1","LM-First","text:how","10","SGC2"
"triangular_testing","FMO",1,"none","during","axis","triangular","2","alfa","experiment","HF8PP",843040,31,11484,11,11,"1","LM-First","text:how","11","SGC2"
"triangular_testing","ABCEJ",1,"none","overlap+overlap","axis","triangular","2","alfa","experiment","HF8PP",870167,32,25850,26,12,"1","LM-First","text:how","12","SGC2"
"triangular_testing","GO",1,"none","finishes","axis","triangular","2","alfa","experiment","HF8PP",879174,33,7683,8,13,"1","LM-First","text:how","13","SGC2"
"triangular_testing","G",1,"none","starts+finishes","axis","triangular","2","alfa","experiment","HF8PP",888316,34,7843,8,14,"1","LM-First","text:how","14","SGC2"
"triangular_testing","A",1,"none","during+overlap","axis","triangular","2","alfa","experiment","HF8PP",911265,35,21657,22,15,"1","LM-First","text:how","15","SGC2"
"drawingTest","C1",1,"none","duration","jones","none","2","alfa","experiment","HF8PP",1358723,38,69395,69,NA,"1","LM-First","text:how",NA,"SGC2"
"drawingTest","Chris3-4pm",1,"none","overlap","jones","none","2","alfa","experiment","HF8PP",1411837,39,51396,51,NA,"1","LM-First","text:how",NA,"SGC2"
"linear_scaffolded","CDL",1,NA,"start","longmire","linear","0","alfa","experiment","Y6F1V",134735,5,16174,16,1,"1","LM-First","control","1","SGC2"
"linear_scaffolded","MN",0,NA,"end","longmire","linear","0","alfa","experiment","Y6F1V",146620,6,10610,11,2,"0","LM-First","control","2","SGC2"
"linear_scaffolded","GO",1,NA,"duration","longmire","linear","0","alfa","experiment","Y6F1V",177804,7,29912,30,3,"1","LM-First","control","3","SGC2"
"linear_scaffolded","1",1,NA,"midpoint","longmire","linear","0","alfa","experiment","Y6F1V",191532,8,12454,12,4,"1","LM-First","control","4","SGC2"
"linear_scaffolded","A",1,NA,"start+overlap","longmire","linear","0","alfa","experiment","Y6F1V",203395,9,10585,11,5,"1","LM-First","control","5","SGC2"
"linear_testing","C",1,"none","starts+finishes","longmire","linear","0","alfa","experiment","Y6F1V",217999,10,13325,13,6,"1","LM-First","control","6","SGC2"
"linear_testing","GO",1,"none","contain+duration","longmire","linear","0","alfa","experiment","Y6F1V",238870,11,19598,20,7,"1","LM-First","control","7","SGC2"
"linear_testing","M",0,"none","during","longmire","linear","0","alfa","experiment","Y6F1V",265562,12,25400,25,8,"0","LM-First","control","8","SGC2"
"linear_testing","68",1,"none","starts","longmire","linear","0","alfa","experiment","Y6F1V",294714,13,27869,28,9,"1","LM-First","control","9","SGC2"
"linear_testing","AM",0,"none","overlap+overlap","longmire","linear","0","alfa","experiment","Y6F1V",314794,14,18802,19,10,"0","LM-First","control","10","SGC2"
"linear_testing","KL",1,"none","during+overlap","longmire","linear","0","alfa","experiment","Y6F1V",337341,15,21273,21,11,"1","LM-First","control","11","SGC2"
"linear_testing","O",1,"none","meets","longmire","linear","0","alfa","experiment","Y6F1V",352198,16,13581,14,12,"1","LM-First","control","12","SGC2"
"linear_testing","ABCDF",0,"none","before+overlap","longmire","linear","0","alfa","experiment","Y6F1V",377885,17,24405,24,13,"0","LM-First","control","13","SGC2"
"linear_testing","BCEFGIJKL",0,"none","start+duration","longmire","linear","0","alfa","experiment","Y6F1V",430288,18,51131,51,14,"0","LM-First","control","14","SGC2"
"linear_testing","45",1,"none","finishes","longmire","linear","0","alfa","experiment","Y6F1V",453771,19,22207,22,15,"1","LM-First","control","15","SGC2"
"triangular_scaffolded","G",0,NA,"start","axis","triangular","0","alfa","experiment","Y6F1V",470130,21,9334,9,1,"0","LM-First","control","1","SGC2"
"triangular_scaffolded","6",0,NA,"end","axis","triangular","0","alfa","experiment","Y6F1V",479723,22,8311,8,2,"0","LM-First","control","2","SGC2"
"triangular_scaffolded","AEGL",0,NA,"duration","axis","triangular","0","alfa","experiment","Y6F1V",503637,23,22610,23,3,"0","LM-First","control","3","SGC2"
"triangular_scaffolded","8",1,NA,"midpoint","axis","triangular","0","alfa","experiment","Y6F1V",517223,24,12305,12,4,"1","LM-First","control","4","SGC2"
"triangular_scaffolded","8",0,NA,"start+overlap","axis","triangular","0","alfa","experiment","Y6F1V",534248,25,15741,16,5,"0","LM-First","control","5","SGC2"
"triangular_testing","2",0,"none","starts","axis","triangular","0","alfa","experiment","Y6F1V",546252,26,10709,11,6,"0","LM-First","control","6","SGC2"
"triangular_testing","B",0,"none","overlap+overlap","axis","triangular","0","alfa","experiment","Y6F1V",557356,27,9825,10,7,"0","LM-First","control","7","SGC2"
"triangular_testing","3",0,"none","start+duration","axis","triangular","0","alfa","experiment","Y6F1V",583159,28,24523,25,8,"0","LM-First","control","8","SGC2"
"triangular_testing","M",0,"none","starts+finishes","axis","triangular","0","alfa","experiment","Y6F1V",614428,29,29982,30,9,"0","LM-First","control","9","SGC2"
"triangular_testing","AEL",0,"none","during","axis","triangular","0","alfa","experiment","Y6F1V",627175,30,11321,11,10,"0","LM-First","control","10","SGC2"
"triangular_testing","DN",0,"none","during+overlap","axis","triangular","0","alfa","experiment","Y6F1V",641673,31,13209,13,11,"0","LM-First","control","11","SGC2"
"triangular_testing","BDJ",0,"none","before+overlap","axis","triangular","0","alfa","experiment","Y6F1V",660029,32,17075,17,12,"0","LM-First","control","12","SGC2"
"triangular_testing","HL",0,"none","finishes","axis","triangular","0","alfa","experiment","Y6F1V",670570,33,9271,9,13,"0","LM-First","control","13","SGC2"
"triangular_testing","E",0,"none","contain+duration","axis","triangular","0","alfa","experiment","Y6F1V",693108,34,21252,21,14,"0","LM-First","control","14","SGC2"
"triangular_testing","ABDK",0,"none","meets","axis","triangular","0","alfa","experiment","Y6F1V",718473,35,24070,24,15,"0","LM-First","control","15","SGC2"
"drawingTest","C1",1,"none","duration","jones","none","0","alfa","experiment","Y6F1V",1453900,38,672493,672,NA,"1","LM-First","control",NA,"SGC2"
"drawingTest","Chris3-4pm",1,"none","overlap","jones","none","0","alfa","experiment","Y6F1V",1484373,39,28532,29,NA,"1","LM-First","control",NA,"SGC2"
"triangular_scaffolded","CDL",1,NA,"start","longmire","triangular","0","alfa","reverse","S7D7C",259237,5,19522,20,1,"1","TM-First","control","1","SGC2"
"triangular_scaffolded","HJKLMNO",1,NA,"end","longmire","triangular","0","alfa","reverse","S7D7C",292393,6,31862,32,2,"1","TM-First","control","2","SGC2"
"triangular_scaffolded","GO",1,NA,"duration","longmire","triangular","0","alfa","reverse","S7D7C",302456,7,8772,9,3,"1","TM-First","control","3","SGC2"
"triangular_scaffolded","1",1,NA,"midpoint","longmire","triangular","0","alfa","reverse","S7D7C",320896,8,17091,17,4,"1","TM-First","control","4","SGC2"
"triangular_scaffolded","A",1,NA,"start+overlap","longmire","triangular","0","alfa","reverse","S7D7C",340799,9,18583,19,5,"1","TM-First","control","5","SGC2"
"triangular_testing","ABCDFI",1,"none","before+overlap","longmire","triangular","0","alfa","reverse","S7D7C",366315,10,24221,24,6,"1","TM-First","control","6","SGC2"
"triangular_testing","BCDEFGHIJKLO",0,"none","during","longmire","triangular","0","alfa","reverse","S7D7C",403639,11,36014,36,7,"0","TM-First","control","7","SGC2"
"triangular_testing","O",1,"none","meets","longmire","triangular","0","alfa","reverse","S7D7C",424801,12,19863,20,8,"1","TM-First","control","8","SGC2"
"triangular_testing","68",1,"none","starts","longmire","triangular","0","alfa","reverse","S7D7C",451016,13,24926,25,9,"1","TM-First","control","9","SGC2"
"triangular_testing","ABDF",1,"none","start+duration","longmire","triangular","0","alfa","reverse","S7D7C",469760,14,17448,17,10,"1","TM-First","control","10","SGC2"
"triangular_testing","GO",1,"none","contain+duration","longmire","triangular","0","alfa","reverse","S7D7C",485843,15,14781,15,11,"1","TM-First","control","11","SGC2"
"triangular_testing","KL",1,"none","during+overlap","longmire","triangular","0","alfa","reverse","S7D7C",543204,16,56070,56,12,"1","TM-First","control","12","SGC2"
"triangular_testing","C",1,"none","starts+finishes","longmire","triangular","0","alfa","reverse","S7D7C",565774,17,21279,21,13,"1","TM-First","control","13","SGC2"
"triangular_testing","45",1,"none","finishes","longmire","triangular","0","alfa","reverse","S7D7C",579805,18,12732,13,14,"1","TM-First","control","14","SGC2"
"triangular_testing","AMN",1,"none","overlap+overlap","longmire","triangular","0","alfa","reverse","S7D7C",599085,19,17993,18,15,"1","TM-First","control","15","SGC2"
"linear_scaffolded","HO",1,NA,"start","axis","linear","0","alfa","reverse","S7D7C",625333,21,11617,12,1,"1","TM-First","control","1","SGC2"
